yroim      讖
yrhuc      讚
cor        谷
jrcor      豁
bkcor      谿
mrt        豆
umrt       豈
mtje       豉
mtjnu      豌
semrt      豎
ujmrt      豐
utgit      豔
msho       豕
napo       象
fqmso      豢
yrbo       豪
mojka      豬
nnnao      豫
bhdh       豺
bhpi       豹
bhshr      貂
bhma       貊
bhher      貉
bhwg       貍
bhhau      貌
bhtw       貓
buc        貝
ybuc       貞
hsbuc      負
bcdh       財
mbuc       貢 頁
bche       販
qmbuc      責
wjbuc      貫
opbuc      貨 貸
oinc       貪
cshc       貧
bcjmn      貯
bcyr       貼
ipmmc      貳
bcir       貽
jtbc       賁
lnbuc      費
krbuc      賀
lmbuc      貴
wlbuc      買
bchio      貶
hhbuc      貿
bcij       賊
iobuc      資
mwbuc      賈
bckb       賄
ypbuc      貲
ogbuc      賃
bcher      賂
bcyvo      賅
jmhc       賓
bcmmv      賑
bcomf      賒
bcytr      賠
fbrbc      賞
bcmpm      賦
bcii       賤
bcsmv      賬
bcjka      賭
sebuc      賢
gwlc       賣
bcaph      賜
hlbuc      質
dlnbc      賴
bccmc      賺
jtcc       賽
bcttb      購
gkbuc      贅
bccwa      贈
hubuc      贊
ykbuc      贏
bcncr      贍
bcims      贓
bcgwc      贖
mfbuc      贗
yjhec      贛
glnc       赤
gcsle      赧
gcok       赦
gcglc      赫
gcjka      赭
gyo        走
goy        赴
govl       赳
goru       起
goiv       越
goshr      超
goohh      趁
gofb       趙
goamj      趕
gofbr      趟
gosje      趣
gopuu      趨
ryo        足
rmc        趴
rmylm      趾
rmjp       跎
rmss       距
rmike      跋
rmbbm      跚
rmpru      跑
rmhqo      跌
rmdhe      跛
rmir       跆
rmylc      跡
rmav       跟
rmkms      跨
rmher      路
rmlmo      跳
rmhnd      跺
rmnmu      跪
rmssr      跼
rmttc      踫
rmii       踐
rmwd       踝
rmaph      踢
rmea       踏
rmbd       踩
rmokr      踟
rmybb      蹄
rmite      踱
rmnbs      踴
rmnhd      蹂
rmumb      踹
rmhjg      踵
rmthm      蹉
rmasm      蹋
rmbhx      蹈
rmbvk      蹊
ifryo      蹙
rmtlb      蹣
rmubb      蹦
rmhoo      蹤
rmtco      蹼
rmcmi      蹲
rmtja      躇
rmmto      蹶
rmnot      蹬
rmggu      蹺
twbo       躉
rmrrd      躁
rmwli      躅
rmygq      躂
rmgni      躊
rmsmg      躍
rmckl      躑
rmsjj      躡
rmtag      躪
hxh        身
hhn        躬
hhhnd      躲
hhfbr      躺
hhsrr      軀
jwj        車
jju        軋
bjwj       軍
jjkn       軌
jjmj       軒
jjshh      軔
jjmsu      軛
jjno       軟
jjmnr      軻
jjlw       軸
jjhqo      軼
jjyck      較
jijwj      載
jjipm      軾
jjmig      輊
jjijb      輔
jjsju      輒
jjmvm      輕
jjnau      輓
fubjj      輝
jjmlb      輛
jjeee      輟
lyjwj      輩
qojwj      輦
jjomb      輪
jjvvw      輜
jjmrw      輻
jjrsj      輯
jjomn      輸
jjjqr      轄
jjstv      輾
gjhne      轂
jjgrv      轅
hxjc       輿
jjjii      轉
jjybk      轍
jjfdq      轔
jjhkb      轎
jjjjj      轟
vfr        轡
ytj        辛
jrytj      辜
srytj      辟
yjdl       辣
yjhlj      辨
yjksj      辦
bbytj      辭
yjyrj      辯
mmmv       辰
mvdi       辱
twmmv      農
ymd        迂
xypd       迆
ynj        迅
yon        迄
yvvv       巡
yhvl       迎
yhe        返
yhml       近
yid        述
yksr       迦
yshr       迢
ylw        迪
ybr        迥
yhqo       迭
yha        迫
ycmk       送
ytu        逆
yfd        迷
yav        退
ymcw       迺
ywr        迴
ylmo       逃
yhrr       追
yhmr       逅
yymr       這
yfb        逍
ynib       通
ymrt       逗
yjwj       連
ydl        速
yqhl       逝
ymso       逐
ymvm       逕
yrhg       逞
yhgr       造
yhds       透
yhej       逢
ykhf       逖
ykhg       逛
yomd       途
yle        逮
ygcg       逵
ybgr       週
ynai       逸
yog        進
ybjj       運
yysd       遊
ythu       道
ycmo       遂
ygtq       達
ymrw       逼
ydmq       違
yrse       遐
ywlb       遇
yapv       遏
ybbr       過
yhsb       遍
yhag       遑
yomn       逾
yhju       遁
ygrv       遠
yttb       遘
yndf       遜
ylmr       遣
ybou       遙
yhyn       遞
yycb       適
yitf       遮
ygsk       遨
ytwa       遭
ymwu       遷
ycmi       遵
yfdq       遴
yruc       選
yseq       遲
ykcf       遼
ylmc       遺
ysrj       避
yypo       遽
ywlv       還
ytwb       邁
ynbq       邂
yhsk       邀
ymfb       邇
yhus       邊
ymmp       邐
ywlg       邏
vvrau      邕
mtnl       邢
mhnl       邪
hqnl       邦
sqnl       那
srnl       邵 郡
hinl       邸
omnl       邱
yknl       郊
iinl       郎
kbnl       郁
yrnl       部
ydnl       郭
janl       都
rsnl       鄂
hmnl       郵
vhiil      鄉
punl       鄒
rwnl       鄙
fqnl       鄰
cknl       鄭
ntnl       鄧
hwnl       鄱
sonl       鄹
mcwm       酉
cmcw       酋
mwmn       酊
emcw       酒 洒
mwsu       配
mwpi       酌
mwuk       酗
mwtm       酣
mwhd       酥
mwhll      酬
mwher      酪
mwnir      酩
mwjkd      酵
mwice      酸
mwhgr      酷
mwyrd      醇
mwyoj      醉
mwta       醋
mwklu      醃
mwahm      醒
mwilr      醣
mwwot      醞
mwhui      醜
semcw      醫
vimcw      醬
mwhgf      醺
mwyrv      釀
hbmch      釁
bd         采
bdlw       釉
hdwlj      釋
wg         里
hjwg       重
wgnin      野
amwg       量
jkmwg      釐
c          金
cmn        釘
cj         針
cln        釗
ckmgc      釜
cei        釵
cr         釦
cpi        釣
clll       釧
cfh        鈔
cmys       鈣
cng        鈕
cob        鈉
cpim       鈞
cpu        鈍
coin       鈐
cjr        鈷
ctm        鉗
cike       鈸
cklb       鈽
cwl        鉀
clw        鈾
ccr        鉛
cpru       鉋
cpr        鉤
cha        鉑
coii       鈴
cyck       鉸
cjks       銬
cav        銀
cbmr       銅
cnir       銘
chjd       銖
cher       鉻
comg       銓
hocmn      銜
cytj       鋅
ccnh       銻
cfb        銷
cijb       鋪
cbms       鋤
crhr       鋁
ccru       銳
coog       銼
chej       鋒
cjmo       錠
cqmv       錶
csjr       鋸
cndt       錳
cta        錯
cii        錢
cbtu       鋼
caph       錫
cvne       錄
cbsd       錚
cog        錐
chab       錦
cite       鍍
ctgk       鎂
ctw        錨
cnkq       鍵
cdwf       鍊
cqhk       鍥
cbbr       鍋
chjm       錘
chjg       鍾
chdf       鍬
chje       鍛
cbme       鍰
cjcr       鎔
cybs       鎊
cfbc       鎖
chrf       鎢
chud       鎳
cjbc       鎮
cytu       鏡
cycb       鏑
cyhm       鏟
cysk       鏃
cyjj       鏈
cfbg       鏜
cawe       鏝
ipc        鏖
cmwf       鏢
cwvf       鏍
cvmi       鏘
clav       鏤
cseg       鏗
cytg       鐘
cggu       鐃
clx        鏽
cicc       鐮
cmbw       鐳
cjig       鐵
cfbw       鐺
cwlj       鐸
cwli       鐲
cgni       鑄
csit       鑑
swc        鑒
cipf       鑣
cvid       鑠
cyrv       鑲
comb       鑰
chuc       鑽
vfc        鑾
cwlg       鑼
tec        鑿
smv        長
an         門
anm        閂
ano        閃
andh       閉
anyk       閔
anmg       閏
anmjj      開
and        閑
ana        間
anb        閒
anwl       閘
anyvo      閡
angg       閨
anlmi      閩
anher      閣
anoi       閥
anomr      閤
anrhr      閭
ancru      閱
anhsx      閻
anehr      闊
annok      闋
andwf      闌
andmq      闈
anrrr      闆
angit      闔
ansqf      闖
anjbc      闐
anvit      關
anrrj      闡
ansrj      闢
hrj        阜
nlhj       阡
nlyhs      防
nlmmu      阮
nltt       阱
nlhe       阪
nljp       陀
nlmnr      阿
nlbm       阻
nlodi      附
nlav       限
nlmbv      陋
nlma       陌
nlheq      降
nljmu      院
nljwj      陣
nlgyo      陡
nlppg      陛
nlkoo      陝
nlomd      除
nlytr      陪
nlgce      陵
nldw       陳
nlgcg      陸
nloii      陰
nlhwj      陴
nlpou      陶
nlhsx      陷
nlcmo      隊
nlppa      階
nlkmb      隋
nlamh      陽
nlwlb      隅
nlhem      隆
nlhag      隍
nlhjm      陲
nlcmt      隘
nlmrb      隔
nlrbc      隕
nlfaf      隙
nlytj      障
nlbof      際
nlyco      隧
nlykb      隨 随
nlomo      險
nlbmp      隱
nlybp      隴
dfle       隸
oge        隻 雙
fog        雀
moog       雁
mhog       雅
kiog       雄
oglms      雋
ogd        集
hsog       雇
yvhg       雍
okog       雉
ympog      雌
brog       雕
riog       雖
ydog       雜
puog       雛
bkog       雞
ybog       離
toog       難
meb        雨
mbsm       雪
mbyk       雯
mbmmi      雲
mbw        雷
mblwu      電
mbpru      雹
mboii      零
mbmbl      需
mbfb       霄
mbnkg      霆
mbmmv      震
mbowy      霉
mbytv      霎
mbeyr      霑
mbdd       霖
mbog       霍
mbhxu      霓
mblmy      霏
mbdbu      霜
mbrse      霞
mbebg      霪
mbnhs      霧
mbtjb      霸
mbsrj      霹
mbrmr      露
mbyx       霽
mbbhg      霾
mbmhm      靂
mbrro      靈
mbyrv      靄
qmb        青
ytqmb      靖
qbjmo      靛
qbbsd      靜
lmsy       非
hgrly      靠
iclmy      靡
mwsl       面
mwbuu      靦
mkmwl      靨
tlj        革
tjop       靴
tjau       靶
tjam       靼
tjlbk      鞅
tjjv       鞍
tjgg       鞋
mktlj      鞏
tjfb       鞘
tjpfd      鞠
tjnhd      鞣
tjhdf      鞦
tjomk      鞭
tjygq      韃
tjmwm      韁
tjymu      韆
dmrq       韋
dqshh      韌
jjdmq      韓
dqbhx      韜
lsmm       韭
yta        音
ytaj       章
ytahu      竟
yashr      韶
yarbc      韻
vlyta      響
mnmbc      頂
pmbc       頃
mmbc       項
lllc       順
hhmbc      須
nnmbc      預
mumbc      頑
pumbc      頓
mgmbc      頊
chmbc      頒
cimbc      頌
dembc      頗
oimbc      領
grmbc      頡
kombc      頰
mmmbc      頸
yhmbc      頻
ormbc      頷
mtmbc      頭
humbc      頹
slmbc      頤
wdmbc      顆
jrmbc      額
xyhmb      顏
aombc      題
rsmbc      顎
ubmbc      顓
fkmbc      類
mfmbc      願
jcmbc      顛
hgmbc      顧
ymmbc      顫
afmbc      顯
ychwj      顰
ytmbc      顱
hnhli      風
ythni      颯
hnir       颱
hnhjr      颳
hnbmc      颶
hnamh      颺
hnhxe      颼
mfhni      飄
nohto      飛
oiav       食
oihn       飢
nioiv      飧
oihg       飪
oihe       飯
oipu       飩
oino       飲 贪
oioks      飭
oismr      飼
oiir       飴
oipru      飽
oiolb      飾
oiyck      餃
oitt       餅
oisj       餌
oihbr      餉
tciav      養
oihqi      餓
oibv       餒
oiomd      餘
yeoiv      餐
oijrr      館
oiii       餞
oiapp      餛
oihsx      餡
oiwmv      餵
oihhw      餾
oihxe      餿
oihui      餽
oiawe      饅
oiggu      饒
oivii      饑
mkoiv      饜
oinri      饞
thbu       首 着
hda        香
haoae      馥
gehda      馨
sqsf       馬
imsqf      馮
sfe        馭
sfpd       馳
sfk        馱
sflll      馴
sfkk       駁
sfjp       駝
sfyg       駐
sfwc       駟
sflk       駛
vesqf      駑
krsqf      駕
sfpr       駒
sfodi      駙
sfyvo      駭
sftt       駢
sfher      駱
sflws      騁
sfice      駿
sfkmr      騎
nksqf      騖
sfhsb      騙
jtcf       騫
bfqf       騰
sfeii      騷
sfsrr      驅
sfmwf      驃
takf       驀
sfwvf      騾
sfhkb      驕
tksqf      驚
sfwlj      驛
sfomo      驗
sfseo      驟
sfypt      驢
sflpc      驥
sfmmp      驪
bbb        骨
bbyhn      骯
bbhne      骰
bbjr       骷
bbyvo      骸
bbher      骼
bblav      髏
bbtmt      髒
bbykb      髓
bbtwt      體
yrbr       高
shhqu      髦
shike      髮
shgb       髯
shgr       髻
shymp      髭
shjmf      鬃
shdci      鬆
shjrb      鬍
shhhc      鬚
shjmc      鬢
ln         鬥
lnylb      鬧
lntc       鬨
ddbuh      鬱
mrbl       鬲
hui        鬼
hiyj       魁
mihui      魂
hijd       魅
hahui      魄
hvhui      魏
ichui      魔
mkhui      魘
nwf        魚
nfiku      魷
nwfa       魯
nfpru      鮑
nftq       鮮
nfyck      鮫
nfkb       鮪
ehnwf      鯊
nfwg       鯉
nfail      鯽
nfyrf      鯨
nfaa       鯧
nfwp       鰓
nfhdf      鰍
nfjpa      鰭
nfwle      鰥
fknwf      鱉
nfyjj      鰱
nfmwf      鰾
nfawe      鰻
nftgr      鱔
nffdq      鱗
nfmto      鱖
nfmgr      鱷
nfypt      鱸
hayf       鳥
knhaf      鳩
rhaf       鳴
iphaf      鳶
hnmaf      鳳
luhaf      鴆
mhhaf      鴉
hfjp       鴕
jrhaf      鴣
lkhaf      鴦
wlhaf      鴨
oihaf      鴒
nuhaf      鴛
orhaf      鴿
rbhaf      鵑
hihaf      鵝
hrhaf      鵠
ydhaf      鶉
mmhaf      鵡
tahaf      鵲
kuhaf      鵪
bbhf       鵬
ffbhf      鶯
jghaf      鶴
buhaf      鷂
ifhaf      鷓
srhaf      鷗
vfhaf      鷥 鸞
iogf       鷹
rrhaf      鷺
bvhaf      鸚
ywihr      鹹
ywomo      鹼
swbt       鹽
ixp        鹿
iphn       麂
ipfd       麋
iptmc      麒
mmbbp      麗
ddixp      麓
iphhi      麝
ipfdq      麟
dohe       麥
deqo       麩
depfd      麴
demwl      麵
idd        麻
icvi       麼
ichqu      麾
tmlc       黃
hdoe       黍
hhoe       黎
heyr       黏
wgf        黑
wgfg       墨
wfik       默
wfoin      黔
wfyr       點
wfuu       黜
wfvis      黝
opwgf      黛
wfgr       黠
fbrwf      黨
wfyta      黯
wfgwc      黷
gkrxu      鼇
buvml      鼎
gtje       鼓
gehem      鼕
gehwj      鼙
hxvyv      鼠
hvlw       鼬
hvsav      鼴
huwml      鼻
hlmj       鼾
yx         齊
yxf        齋
ymuoo      齒
yubm       齟
yupr       齣
yuoii      齡
yuymp      齜
yuav       齦
yummr      齬
yuryo      齪
yusmg      齷
yuhlb      齲
ybysp      龍
xyptc      龔
hxu        龜
hausu      皑
tivv       蔼
mrami      碍
bbke       爱
bjv        胺 胺
byhn       肮 肮
lhk        袄
qrsn       捌 捌
gbo        坝
wlgi       罢
qwli       摆
book       败
hdhwj      稗 稗
chmbo      颁
ksc        办
vmfq       绊
qllb       帮
vmqjl      绑
opybs      镑
ivybs      谤
neln       剥
nvpru      饱
jmgi       宝
qsle       报
nmpru      鲍
lykq       辈
bo         贝
opbo       钡 贷 货
khbo       狈
hew        备
hewp       惫
tdm        苯 苯
vmbb       绷
mre        泵 泵
xytt       迸 迸
hhqu       笔
ppj        毕
ppmnp      毙
ppph       毖 毖
hlb        币
kwml       痹 痹
lsdh       闭
yks        边
vmisb      编
bohio      贬
yce        变
yjivj      辩
yjvmj      辫
dmmf       标
bmwf       膘 膘
fknwm      鳖
fkp        憋 憋
khup       瘪
ykmpm      斌 斌
eyho       濒
ejoc       滨
jomc       宾
qjoc       摈
nvtt       饼
qive       拨
opdm       钵
opha       铂
nmkk       驳
ly         补
bodh       财
ikhhh      参
mklmi      蚕
mnij       残
pkql       惭
pikh       惨
fu         灿
tosu       苍
hyosu      舱
osu        仓
eosu       沧
mbon       厕
obon       侧
bbm        册
ebon       测
smmi       层
rmcwa      蹭 蹭
tklg       茬 茬
mrdam      碴 碴
ivjhp      诧
qnuy       搀
qikh       掺
licwj      蝉
nvnuy      馋
ivnuy      谗
vmiwg      缠
opyth      铲
yth        产
lscwj      阐
ymmbo      颤
gnsh       场
fbmmi      尝
po         长
ofbi       偿
bnsh       肠
mh         厂
llnsh      畅
opfh       钞
kq         车
hopsh      彻
ddnl       郴 郴
nlkd       陈
ldi        衬
qfbq       撑
hdnf       称
hmp        惩
ivihs      诚
nmlws      骋
yso        迟
nmpd       驰
sjylm      耻
ymuo       齿
frc        炽
iml        冲
jikp       宠
wqki       畴
rmqki      踌
hqki       筹
vmbgr      绸
buhdf      瞅 瞅
dmmi       橱
mmti       厨
opbms      锄
nsog       雏
enld       滁 滁
mruu       础
oiva       储
qyvw       搐 搐
nblmi      触
heo        处
dvno       椽 椽
oqni       传
kosu       疮
lsnvm      闯
ouln       创
ophjm      锤
dqka       椿 椿
mvr        唇 唇
vmpu       纯
vmyaj      绰
timo       茨 茨
hrytj      辞
ivsmr      词
boaph      赐
sjcrp      聪
tpkp       葱
hwhe       囱
oo         从
oom        丛
imqkk      凑
rmjcl      蹿
jcll       窜
eyoj       淬 淬
opta       错
xxyk       达
oqke       傣 傣
tjblb      带
qam        担
cwj        单
cjnl       郸
qcwj       掸
bam        胆
pcwj       惮
ivnkv      诞
ncwj       弹
fsm        当
qfsm       挡
fbrhu      党
tenh       荡
dfsm       档
qpyu       捣
pysu       岛
ifqki      祷
rudi       导
iobt       盗
fmn        灯
enl        邓
ehed       涤
ycnh       递
vmybb      缔
jcmbo      颠
qiyr       掂 掂
xyrf       点
qig        垫
lwu        电
ejmo       淀
oppi       钓 钩
ivbgr      调
ivptd      谍
eeem       叠
opmn       钉
mnmbo      顶
opjmo      锭
ivmn       订
hgi        丢
kd         东 杀
miks       动
dkd        栋
obmr       侗 侗
imkd       冻
hqjnk      犊
khlmi      独
ivjnk      读
bojka      赌
opite      镀
ophje      锻
vdhml      断
vmhje      缎
nlo        队
edi        对
gydk       墩 墩
rpu        吨
pumbo      顿
oppu       钝
qeee       掇 掇
rnin       哆 哆
kdi        夺
ghnd       垛 垛
hipym      鹅
jrmbo      额
ivop       讹 论
mcp        恶
nvhqi      饿
lu         儿
nf         尔
nvsj       饵
ipmmo      贰
ivke       发
wlivn      罚
lsoi       阀
mggi       珐
mrhni      矾
ophni      钒
fmbo       烦
bohe       贩
nvhe       饭
ivyhs      访
vmyhs      纺
ivlmy      诽
iive       废
lnbo       费
mwcsh      酚 酚
vmcsh      纷
gyk        坟
kw         奋
pjto       愤
fdtc       粪
qj         丰
dhnk       枫
ophej      锋
hnk        风
khnk       疯
imnvm      冯
vmyhj      缝
ivhnk      讽
hne        凤
bqo        肤
kqmrw      辐
eytr       涪 涪
qmku       抚
kqijb      辅
bompm      赋
oahe       复
nbo        负
ivy        讣
vsm        妇
vmibi      缚
rtav       噶 噶
ivyvo      该
opmys      钙
tgbt       盖
dmj        杆 杆
gomj       赶
hdmj       秆
yjheo      赣
bk         冈
bkln       刚
opbk       钢
vmbk       纲
ubk        岗
hakj       皋 皋
opyrb      镐
qlsr       搁
orpym      鸽
lsher      阁
opher      铬
vmomr      给
iptc       龚
jrr        宫
mhni       巩
mbo        贡 页
epi        沟
dpi        构
bopi       购
prnin      够
tvjr       菇 菇
hqsb       箍 箍
libt       蛊 监
mumbo      顾 顽
rbln       剐
qgg        挂
cmk        关
ebhu       观
nvjrr      馆
pwjo       惯
wjbo       贯
yh         广
qobhu      规
mrgg       硅
ilsm       归
nwu        龟
lsgg       闺
kqkn       轨
ivnmu      诡
dss        柜
lmbo       贵
oiln       刽
kqapp      辊
oprob      锅
wmgi       国
ydi        过
nmyvo      骇
tmnl       邯 邯
jjqs       韩
qamj       捍 捍
ee         汉 双
kks        夯 夯
gcnl       郝 郝
rmvs       号
temr       菏 菏
lsyvo      阂
ogpym      鹤
krbo       贺
dtlc       横
pmam       恒 恒
kqee       轰
empm       鸿
vmm        红
gbtc       壶
qhs        护
ehs        沪
is         户
ropj       哗
opj        华 针
mluw       画
ivhjr      话
pmf        怀
eno        欢
mgmf       环
ymf        还
vmbme      缓
tlwc       黄
ivtyu      谎
qbkq       挥
fubkq      辉
hmhne      毁
bokb       贿
hduni      秽
ommi       会
fomi       烩
es         汇
ivqs       讳
ivowy      诲
vmomi      绘
tbkq       荤
ebkq       浑
tkhk       获
ifrob      祸
dhn        机
hdrc       积
nvhn       饥
yylc       迹
ivhn       讥
epym       鸡
vmqmo      绩
vmrsj      缉
dnhe       极
kqrsj      辑
vmnhe      级
qykl       挤
tnmn       蓟
oje        伎 伎
ylln       剂
eykl       济
ivj        计
ivsu       记
nlmmf      际
vmvfd      继
vmsu       纪
dksr       枷 枷
kt         夹
tkt        荚
ktmbo      颊
mwbo       贾
opwl       钾
ooll       价
krnvm      驾
mnhj       歼
leg        坚
hij        笺
lsa        间
eav        艰
vmihr      缄
tlmi       茧 蒋
domm       检
mrihr      碱 碱
qkvc       拣
qomm       捡
hlsa       简
oomm       俭
imihr      减
dlit       槛
lic        鉴
rmij       践
boij       贱 贼
bhu        见
opnkq      键
hybhu      舰
omln       剑
nvij       饯
ekql       渐
eboj       溅
elsa       涧
lmbdi      将
lne        浆
lnd        桨
lnk        奖
ivtt       讲
lnmcw      酱
byck       胶
ejpu       浇
nmhkl      骄
vhkl       娇
qfbu       搅
opyck      铰
okhkl      矫
ojpu       侥
bgil       脚
nvyck      饺
vmhsk      缴
vmyck      绞
kqhkl      轿
kqyck      较
hdgr       秸 秸
nloll      阶
tsl        节
egr        洁
vmgr       结
ivit       诫
slw        届
levif      紧
ophab      锦
oe         仅
ivtlm      谨
ytt        进
tjhml      靳 靳
mca        晋
fsoy       烬
soy        尽
nmks       劲
tjln       荆
teg        茎
nmyrf      鲸
pyrf       惊
vmnom      经
nmmbo      颈
qbnsd      静
opytu      镜
hoeg       径
knom       痉
ytrhu      竞
imnsd      净
vmvl       纠
maiu       厩
la         旧
nmpr       驹
fcq        举
qsjr       据
rmsjr      踞 踞
opsjr      锯
pbmc       惧
srln       剧
rbpym      鹃
vmrb       绢
qmto       撅 撅
fbbhu      觉
imdk       决
ivdk       诀
vmnau      绝
oppim      钧
bkq        军
nmice      骏
mt         开
uuhn       凯
yhn        亢 亢
wdmbo      颗
gbhn       壳
ivwd       课
avg        垦
avp        恳
qsk        抠
ikq        库
likq       裤
qkms       挎 挎
bkms       胯 胯
gdk        块
oomi       侩
jtbu       宽
mri        矿
ai         旷
况          况
ulls       岿
nvlmo      馈
elmo       溃
lsehr      阔
lita       蜡
bta        腊
tdt        莱
dt         来
dlnbo      赖
tlit       蓝
dtmm       栏
qtmm       拦
hlit       篮
lsdwf      阑
tmm        兰
elsw       澜
ivlsw      谰
qliu       揽
libhu      览
pdlo       懒
vmliu      缆
ftmm       烂
elit       滥
qtbs       捞
tbks       劳
etbs       涝
hvd        乐
opmbw      镭
iiig       垒
fdk        类 炔 炔
ebu        泪
dgce       棱 棱
mwg        厘 厘
hyub       篱
yukb       离
nmwg       鲤
ifu        礼
mbib       丽
mms        厉
msks       励
mrhvd      砾
omwd       僳 僳 僳 僳
emks       沥
le         隶
omob       俩
sjtk       联
tykq       莲
ykq        连
opitc      镰
poii       怜
eykq       涟
omok       敛
bomm       脸
opykq      链
ycp        恋
fkvc       炼
vmkvc      练
fdiav      粮
imyrf      凉
moob       两
kqmob      辆
ivyrf      谅
knn        疗
ynn        辽
qwhr       撂 撂
opkcf      镣
khta       猎
lloa       临
oinl       邻
nmfdq      鳞
imywf      凛
ogbo       赁
xyuoi      龄
opoii      铃
smf        灵
uoii       岭
oimbo      领
nvhhw      馏
ykln       刘
ikp        龙
ipsj       聋
rikp       咙
hikp       笼
jcnlm      窿 窿
qikp       拢
nlikp      陇
dfdv       楼
fdv        娄
qfdv       搂
hfdv       篓
ths        芦
ys         卢
ysmbo      颅
fhs        炉
ywk        卤
ypks       虏
nwma       鲁
boher      赂
ermr       潞 潞
ifnme      禄
nmme       录
nlqu       陆
nmis       驴
rr         吕
oprr       铝
orr        侣
sfdv       屡
vmfdv      缕
ypp        虑
vmnme      绿
ycu        峦
ycq        挛
ycnd       孪
eycd       滦
hru        乱
qop        抡
kqop       轮
oop        伦 怂
eop        沦
vmop       纶
wlni       罗
ywln       逻
opwln      锣
hwln       箩
nmwvf      骡
nmher      骆
vmher      络
vnvm       妈
mgnvm      玛
mrnvm      码
linvm      蚂
nvsm       马
rrnvm      骂
rnvm       吗
nyk        买
jnyk       卖
yms        迈
bine       脉
butmb      瞒
nvawe      馒
yclmi      蛮
etmb       满
ivawe      谩
khtw       猫
optw       锚
ophhl      铆
hhbo       贸
mwowy      酶 酶
ehne       没
optgk      镁
lis        门
lsp        闷
olis       们
opndt      锰
ddni       梦
bufd       眯 眯
mwyfd      醚 醚
ivyfd      谜
nnf        弥
hdph       秘 秘
bbhu       觅
bakb       幂
vmhab      绵
vmmwl      缅
ilw        庙
plsk       悯
lslmi      闽
rpym       鸣
opnir      铭
ivsmh      谬
ivtmd      谋
yw         亩
opob       钠
vmob       纳
qjpu       挠
byuk       脑
pyuk       恼
lsylb      闹
eyaj       淖 淖
nvbv       馁
qvio       拟
bipo       腻
tmyf       蔫 蔫
qqoq       撵
mwiav      酿
pysm       鸟
sjee       聂
rymu       啮
opsje      镊
ophud      镍
eag        涅 涅
djmn       柠
khjmn      狞
jmn        宁
qjmn       拧
ejmn       泞
opng       钮
vmng       纽
bhbv       脓
ehbv       浓
hbv        农
ksm        疟
ivtkr      诺
skno       欧
skpym      鸥
skhne      殴
rsk        呕
esk        沤
hybt       盘
iikp       庞
qdybs      耪 耪
qkns       抛
boytr      赔
rjto       喷
bbpm       鹏
gmfm       坯 坯
mrpp       砒 砒
nmisb      骗
mfhnk      飘
yhmbo      频 颜
csho       贫
tmfj       苹
oghn       凭
ivmfj      评
eive       泼
dembo      颇
fdha       粕 粕
qy         扑
opijb      铺
tijb       莆 莆
ivtca      谱
dmcw       栖
imjlv      凄
epsh       沏 沏
bykl       脐
ykll       齐
nmkmr      骑
usu        岂
hsr        启
yit        弃
ivon       讫
qhsx       掐 掐
kbhq       牵
qhj        扦
ophj       钎
ophnr      铅
yhj        迁
homm       签
ivtxc      谦
opij       钱
optm       钳
eqoa       潜
eij        浅
ivylr      谴
dosu       枪
rosu       呛
ggcw       墙
tgcw       蔷
nrli       强
qosu       抢
ophdf      锹
dhkl       桥
hkll       乔
ohkl       侨
jusmm      翘
jcmms      窍
jcpsh      窃
opno       钦
ytd        亲
jlme       寝
kqnom      轻
onnom      氢
opmo       倾
onqmb      氰 氰
pmbo       顷
ivqmb      请
mgyrf      琼
jcks       穷
gonsm      趋
hhsk       躯
nmsk       驱
xyuhl      龋
tgmbo      颧
de         权
mwtog      醛 醛
eks        劝
gisl       却
tapym      鹊
mrnbg      确
yvhvo      瓤 瓤
ivym       让
nvjpu      饶
qiku       扰
vmjpu      绕
qif        热
qsshh      韧
ivo        认
vmshh      纫
vmij       绒 线
kqno       软
opcru      锐
lsmg       闰
elsg       润
tnlh       萨
nmwp       鳃
jtco       赛
ikmmm      叁
ofj        伞
gcv        丧
nmeii      骚
qsm        扫
vmfh       纱
hllb       筛
tyr        苫 苫
bmln       删
lso        闪
nlkt       陕
boncr      赡
vmttr      缮
gycb       墒 墒
ooks       伤
fbrbo      赏
fjpu       烧
vmshr      绍
boomf      赊
qsje       摄
psje       慑
ivhne      设
vmlwl      绅
jlwl       审
vjll       婶
leb        肾
eikh       渗
gah        声
vmrlu      绳
bhqm       胜
eg         圣
ilmb       师
khllb      狮
eatc       湿
ivgdi      诗
adi        时
nvlmi      蚀
jyk        实
ivrc       识
nmlk       驶
qiks       势
yhjr       适
hdeq       释
nvolb      饰
ifbhu      视
ivipm      试
qkdi       寿
cwmr       兽
dsk        枢
kqomn      输
ids        书
bojnk      赎
shlb       属
dedi       树
leyt       竖
fvok       数
lllb       帅
ivog       谁
lllo       顺
ivcru      说
mrmbo      硕
fhvd       烁
vvm        丝
nvsmr      饲
oosj       耸
cimbo      颂
ivci       讼
ivnib      诵
qfvk       擞
tksc       苏
ivhmy      诉
llfl       肃
rlmi       虽
vmbv       绥
uni        岁
ndf        孙
qrbo       损
hsk        笋
tywv       蓑 蓑
vmjoa      缩
mgfbo      琐
opfbo      锁
khdlo      獭
qyk        挞
mwki       酞 酞
kip        态
qeog       摊
keog       瘫
eeog       滩
gmmi       坛
ivmwj      谭
ivff       谈
